,Fecha,Ciudad,Tipo_Enlace,Traffic
417,2019-09-01 06:00:00,Posorja,P,0.25
418,2019-09-01 06:00:00,Progreso,B,0.0
419,2019-09-01 06:00:00,Progreso,P,0.0
420,2019-09-01 06:00:00,Puyo,B,0.44
421,2019-09-01 06:00:00,Puyo,P,0.56
422,2019-09-01 06:00:00,Quininde,B,0.0
423,2019-09-01 06:00:00,Quininde,P,0.0
424,2019-09-01 06:00:00,Qvdo,B,1.9
425,2019-09-01 06:00:00,Qvdo,P,2.05
426,2019-09-01 06:00:00,Riobamba,B,2.54
427,2019-09-01 06:00:00,Riobamba,P,2.86
428,2019-09-01 06:00:00,Salcedo,B,0.0
429,2019-09-01 06:00:00,Salcedo,P,0.04
430,2019-09-01 06:00:00,Salinas,B,2.62
431,2019-09-01 06:00:00,Salinas,P,3.45
432,2019-09-01 06:00:00,Santarosa,B,0.0
433,2019-09-01 06:00:00,Santarosa,P,0.06
434,2019-09-01 06:00:00,Shushufindi,B,0.01
435,2019-09-01 06:00:00,Shushufindi,P,0.01
436,2019-09-01 06:00:00,Stodomingo,B,1.96
437,2019-09-01 06:00:00,Stodomingo,P,1.76
438,2019-09-01 06:00:00,Tabacundo,B,0.0
439,2019-09-01 06:00:00,Tabacundo,P,0.0
440,2019-09-01 06:00:00,Tarifa,B,0.0
441,2019-09-01 06:00:00,Tarifa,P,0.08
442,2019-09-01 06:00:00,Tena,B,0.06
443,2019-09-01 06:00:00,Tena,P,0.25
444,2019-09-01 06:00:00,Tonsupa,B,0.09
445,2019-09-01 06:00:00,Tonsupa,P,0.28
446,2019-09-01 06:00:00,Tulcan,B,0.19
447,2019-09-01 06:00:00,Tulcan,P,0.09
448,2019-09-01 06:00:00,Uioa,P,14.74
449,2019-09-01 06:00:00,Uiob,P,11.91
450,2019-09-01 06:00:00,Uiod,P,32.34
451,2019-09-01 06:00:00,Uiog,P,18.299999999999997
452,2019-09-01 06:00:00,Uiom,P,7.01
453,2019-09-01 06:00:00,Uios,P,35.60000000000001
454,2019-09-01 06:00:00,Vinces,B,0.22
455,2019-09-01 06:00:00,Vinces,P,0.21
456,2019-09-01 06:00:00,Virgendefatima,B,0.28
457,2019-09-01 06:00:00,Virgendefatima,P,0.02
458,2019-09-01 06:00:00,Zaruma,B,0.0
459,2019-09-01 06:00:00,Zaruma,P,0.06
460,2019-09-01 08:00:00,Alausi,P,0.22
461,2019-09-01 08:00:00,Ambato,B,2.07
462,2019-09-01 08:00:00,Ambato,P,2.34
463,2019-09-01 08:00:00,Atuntaqui,B,0.26
464,2019-09-01 08:00:00,Atuntaqui,P,0.49
465,2019-09-01 08:00:00,Babahoyo,B,0.62
466,2019-09-01 08:00:00,Babahoyo,P,0.92
467,2019-09-01 08:00:00,Balsas,B,0.0
468,2019-09-01 08:00:00,Balsas,P,0.08
469,2019-09-01 08:00:00,Balzar,B,0.0
470,2019-09-01 08:00:00,Balzar,P,0.34
471,2019-09-01 08:00:00,Banos,B,0.32
472,2019-09-01 08:00:00,Banos,P,0.24
473,2019-09-01 08:00:00,Cayambe,B,1.06
474,2019-09-01 08:00:00,Cayambe,P,0.05
475,2019-09-01 08:00:00,Coca,B,0.0
476,2019-09-01 08:00:00,Coca,P,0.0
477,2019-09-01 08:00:00,Cotacachi,B,0.0
478,2019-09-01 08:00:00,Cotacachi,P,0.18
479,2019-09-01 08:00:00,Cuenca,B,1.46
480,2019-09-01 08:00:00,Cuenca,P,1.74
481,2019-09-01 08:00:00,Daule,B,0.19
482,2019-09-01 08:00:00,Daule,P,0.21
483,2019-09-01 08:00:00,Duran,B,0.45
484,2019-09-01 08:00:00,Duran,P,0.14
485,2019-09-01 08:00:00,Esmeraldas,B,0.0
486,2019-09-01 08:00:00,Esmeraldas,P,0.01
487,2019-09-01 08:00:00,Esmeraldas2,B,0.0
488,2019-09-01 08:00:00,Esmeraldas2,P,0.0
489,2019-09-01 08:00:00,Guaranda,B,0.28
490,2019-09-01 08:00:00,Guaranda,P,0.32
491,2019-09-01 08:00:00,Gyea,P,30.21
492,2019-09-01 08:00:00,Gyec,P,10.239999999999998
493,2019-09-01 08:00:00,Gyei,P,50.809999999999995
494,2019-09-01 08:00:00,Gyek,P,13.040000000000001
495,2019-09-01 08:00:00,Gyem,P,16.61
496,2019-09-01 08:00:00,Gyes,P,64.67
497,2019-09-01 08:00:00,Ibarra,B,2.27
498,2019-09-01 08:00:00,Ibarra,P,1.85
499,2019-09-01 08:00:00,Jipijapa,B,0.73
500,2019-09-01 08:00:00,Jipijapa,P,0.84
501,2019-09-01 08:00:00,Lagoagrio,B,0.31
502,2019-09-01 08:00:00,Lagoagrio,P,0.22
503,2019-09-01 08:00:00,Latacunga,B,0.5
504,2019-09-01 08:00:00,Latacunga,P,0.4
505,2019-09-01 08:00:00,Loja,B,0.29
506,2019-09-01 08:00:00,Loja,P,0.21
507,2019-09-01 08:00:00,Macas,B,0.0
508,2019-09-01 08:00:00,Macas,P,0.0
509,2019-09-01 08:00:00,Machala,B,2.15
510,2019-09-01 08:00:00,Machala,P,1.94
511,2019-09-01 08:00:00,Manta,B,4.08
512,2019-09-01 08:00:00,Manta,P,4.92
513,2019-09-01 08:00:00,Milagro,B,3.95
514,2019-09-01 08:00:00,Milagro,P,2.85
515,2019-09-01 08:00:00,Naranjal,B,0.0
516,2019-09-01 08:00:00,Naranjal,P,0.79
